Number of tests,Onwards transmission,Percentage of tests that are positive
291.0,4.56740875,0.005
292.0,4.56364625,0.005
293.0,4.55988375,0.005
294.0,4.55612125,0.005
295.0,4.55235875,0.005
296.0,4.54859625,0.005
297.0,4.5448337500000004,0.005
298.0,4.54107125,0.005
299.0,4.53730875,0.005
300.0,4.5335462500000006,0.005
301.0,4.529789853611112,0.005
302.0,4.526045745555556,0.005
303.0,4.5223140475,0.005
304.0,4.518594881111111,0.005
305.0,4.514888368055556,0.005
306.0,4.51119463,0.005
307.0,4.507513788611112,0.005
308.0,4.503845965555556,0.005
309.0,4.5001912825,0.005
310.0,4.496549861111111,0.005
311.0,4.492921823055556,0.005
312.0,4.489307290000001,0.005
313.0,4.485706383611111,0.005
314.0,4.4821192255555555,0.005
315.0,4.4785459375,0.005
316.0,4.474986641111111,0.005
317.0,4.471441458055557,0.005
318.0,4.467910509999999,0.005
319.0,4.464393918611111,0.005
320.0,4.460891805555555,0.005
321.0,4.457404292500001,0.005
322.0,4.453931501111112,0.005
323.0,4.450473553055556,0.005
324.0,4.44703057,0.005
325.0,4.443602673611112,0.005
326.0,4.4401899855555556,0.005
327.0,4.436792627500001,0.005
328.0,4.433410721111112,0.005
329.0,4.430044388055556,0.005
330.0,4.426693750000001,0.005
331.0,4.423358928611111,0.005
332.0,4.420040045555556,0.005
333.0,4.4167372225,0.005
334.0,4.413450581111112,0.005
335.0,4.410180243055557,0.005
336.0,4.406926329999999,0.005
337.0,4.403688963611112,0.005
338.0,4.400468265555555,0.005
339.0,4.3972643575,0.005
340.0,4.394077361111112,0.005
341.0,4.390907398055555,0.005
342.0,4.38775459,0.005
343.0,4.384619058611111,0.005
344.0,4.381500925555556,0.005
345.0,4.3784003125,0.005
346.0,4.375317341111111,0.005
347.0,4.3722521330555555,0.005
348.0,4.36920481,0.005
349.0,4.366175493611111,0.005
350.0,4.363164305555556,0.005
351.0,4.3601713675000004,0.005
352.0,4.357196801111112,0.005
353.0,4.354240728055557,0.005
354.0,4.35130327,0.005
355.0,4.3483845486111115,0.005
356.0,4.345484685555555,0.005
357.0,4.342603802500001,0.005
358.0,4.339742021111112,0.005
359.0,4.3368994630555555,0.005
360.0,4.334076250000001,0.005
361.0,4.33127250361111,0.005
362.0,4.328488345555556,0.005
363.0,4.3257238975000005,0.005
364.0,4.3229792811111105,0.005
365.0,4.320254618055555,0.005
366.0,4.31755003,0.005
367.0,4.314865638611112,0.005
368.0,4.312201565555556,0.005
369.0,4.3095579325,0.005
370.0,4.306934861111111,0.005
371.0,4.304332473055556,0.005
372.0,4.30175089,0.005
373.0,4.299190233611111,0.005
374.0,4.296650625555555,0.005
375.0,4.294132187500001,0.005
376.0,4.291635041111111,0.005
377.0,4.289159308055556,0.005
378.0,4.286705110000001,0.005
379.0,4.284272568611112,0.005
380.0,4.281861805555556,0.005
381.0,4.2794729425,0.005
382.0,4.2771061011111104,0.005
383.0,4.274761403055556,0.005
384.0,4.27243897,0.005
385.0,4.270138923611111,0.005
386.0,4.267861385555556,0.005
387.0,4.2656064774999995,0.005
388.0,4.263374321111112,0.005
389.0,4.261165038055555,0.005
390.0,4.258978750000001,0.005
391.0,4.256815578611112,0.005
392.0,4.2546756455555546,0.005
393.0,4.2525590725,0.005
394.0,4.250465981111112,0.005
395.0,4.248396493055556,0.005
396.0,4.2463507300000005,0.005
397.0,4.244328813611111,0.005
398.0,4.242330865555555,0.005
399.0,4.2403570075,0.005
400.0,4.238407361111111,0.005
401.0,4.2364820480555565,0.005
402.0,4.23458119,0.005000000000000001
403.0,4.232704908611112,0.005
404.0,4.230853325555556,0.005
405.0,4.2290265625,0.005
406.0,4.227224741111112,0.005000000000000001
407.0,4.225447983055556,0.005
408.0,4.2236964100000005,0.005
409.0,4.221970143611111,0.005
410.0,4.220269305555555,0.004999999999999999
411.0,4.2185940175,0.005
412.0,4.216944401111111,0.005
413.0,4.215320578055556,0.005
414.0,4.213722670000001,0.004999999999999999
415.0,4.212150798611111,0.005
416.0,4.210605085555556,0.005
417.0,4.2090856525,0.005
418.0,4.207592621111111,0.004999999999999999
419.0,4.206126113055556,0.005
420.0,4.20468625,0.005
421.0,4.203273153611111,0.005
422.0,4.201886945555556,0.005
423.0,4.2005277475,0.005
424.0,4.199195681111112,0.005
425.0,4.197890868055556,0.005
426.0,4.196613429999999,0.005
427.0,4.195363488611111,0.005000000000000001
428.0,4.194141165555555,0.005
429.0,4.1929465825,0.005
430.0,4.191779861111112,0.005
431.0,4.190641123055556,0.005000000000000001
432.0,4.18953049,0.005
433.0,4.18844808361111,0.005
434.0,4.187394025555556,0.005
435.0,4.1863684375,0.005000000000000001
436.0,4.185371441111111,0.005
437.0,4.184403158055556,0.005
438.0,4.18346371,0.005
439.0,4.182553218611111,0.004999999999999999
440.0,4.181671805555555,0.005
441.0,4.180819592500001,0.005
442.0,4.179996701111111,0.005
443.0,4.179203253055555,0.005
444.0,4.1784393699999995,0.005
445.0,4.177705173611112,0.005
446.0,4.177000785555556,0.005
447.0,4.1763263275,0.005
448.0,4.175681921111111,0.005
449.0,4.175067688055555,0.005
450.0,4.17448375,0.005
451.0,4.174137955222222,0.005033259423503326
452.0,4.173815625111111,0.005066371681415929
453.0,4.1735168410000005,0.005099337748344371
454.0,4.173241684222223,0.00513215859030837
455.0,4.1729902361111115,0.005164835164835165
456.0,4.172762578,0.005197368421052632
457.0,4.172558791222223,0.005229759299781182
458.0,4.172378957111112,0.005262008733624454
459.0,4.1722231569999995,0.005294117647058824
460.0,4.172091472222222,0.005326086956521739
461.0,4.171983984111111,0.005357917570498916
462.0,4.171900774000001,0.00538961038961039
463.0,4.171841923222223,0.005421166306695464
464.0,4.171807513111111,0.0054525862068965526
465.0,4.171797625,0.005483870967741935
466.0,4.171812340222223,0.005515021459227468
467.0,4.171851740111112,0.005546038543897216
468.0,4.171915906000001,0.0055769230769230765
469.0,4.172004919222223,0.005607675906183368
470.0,4.172118861111111,0.005638297872340425
471.0,4.172257813,0.005668789808917198
472.0,4.172421856222222,0.005699152542372881
473.0,4.172611072111112,0.00572938689217759
474.0,4.172825542,0.005759493670886076
475.0,4.173065347222223,0.005789473684210527
476.0,4.17333056911111,0.005819327731092437
477.0,4.173621289,0.005849056603773585
478.0,4.173937588222222,0.005878661087866109
479.0,4.174279548111111,0.005908141962421712
480.0,4.17464725,0.0059375
481.0,4.175040775222222,0.005966735966735967
482.0,4.175460205111111,0.005995850622406639
483.0,4.175905621,0.0060248447204968945
484.0,4.176377104222222,0.006053719008264463
485.0,4.176874736111111,0.006082474226804124
486.0,4.177398598,0.0061111111111111106
487.0,4.177948771222223,0.006139630390143738
488.0,4.178525337111112,0.006168032786885246
489.0,4.1791283770000005,0.006196319018404908
490.0,4.179757972222222,0.006224489795918367
491.0,4.180414204111112,0.006252545824847251
492.0,4.181097154000001,0.006280487804878048
493.0,4.181806903222223,0.006308316430020284
494.0,4.182543533111112,0.0063360323886639675
495.0,4.183307125,0.006363636363636364
496.0,4.1840977602222225,0.006391129032258064
497.0,4.184915520111112,0.00641851106639839
498.0,4.1857604859999995,0.006445783132530121
499.0,4.1866327392222225,0.006472945891783567
500.0,4.187532361111112,0.0065
501.0,4.188459433,0.006526946107784431
502.0,4.189414036222223,0.006553784860557769
503.0,4.190396252111111,0.00658051689860835
504.0,4.191406162000001,0.0066071428571428574
505.0,4.192443847222222,0.0066336633663366335
506.0,4.193509389111112,0.0066600790513833994
507.0,4.194602869000001,0.006686390532544379
508.0,4.195724368222223,0.006712598425196851
509.0,4.196873968111111,0.006738703339882121
510.0,4.19805175,0.006764705882352942
511.0,4.199257795222223,0.006790606653620352
512.0,4.200492185111112,0.00681640625
513.0,4.200985636,0.006842105263157894
514.0,4.201384010888889,0.006867704280155642
515.0,4.201803944444444,0.006893203883495146
516.0,4.202245498,0.006918604651162791
517.0,4.202708732888889,0.006943907156673114
518.0,4.203193710444444,0.0069691119691119695
519.0,4.203700492,0.006994219653179191
520.0,4.204229138888889,0.00701923076923077
521.0,4.204779712444445,0.007044145873320537
522.0,4.205352274,0.007068965517241379
523.0,4.205946884888889,0.007093690248565965
524.0,4.206563606444444,0.007118320610687023
525.0,4.2072025,0.007142857142857143
526.0,4.207863626888889,0.007167300380228137
527.0,4.208547048444445,0.007191650853889943
528.0,4.209252826,0.007215909090909091
529.0,4.20998102088889,0.00724007561436673
530.0,4.210731694444445,0.007264150943396226
531.0,4.211504908000001,0.0072881355932203394
532.0,4.212300722888889,0.00731203007518797
533.0,4.213119200444444,0.007335834896810507
534.0,4.213960402,0.007359550561797753
535.0,4.214824388888889,0.007383177570093458
536.0,4.215711222444444,0.007406716417910447
537.0,4.2166209640000005,0.007430167597765364
538.0,4.217553674888889,0.007453531598513011
539.0,4.218509416444444,0.007476808905380335
540.0,4.21948825,0.0075
541.0,4.220490236888889,0.007523105360443623
542.0,4.221515438444444,0.0075461254612546125
543.0,4.222563916,0.007569060773480664
544.0,4.223635730888889,0.007591911764705882
545.0,4.224730944444444,0.007614678899082569
546.0,4.225849618,0.0076373626373626375
547.0,4.226991812888889,0.007659963436928701
548.0,4.228157590444444,0.007682481751824817
549.0,4.229347012,0.007704918032786886
550.0,4.230560138888889,0.007727272727272728
551.0,4.231797032444445,0.007749546279491832
552.0,4.233057754,0.0077717391304347825
553.0,4.234342364888889,0.007793851717902351
554.0,4.235650926444444,0.007815884476534297
555.0,4.2369835,0.007837837837837838
556.0,4.240464898142222,0.007823758992805754
557.0,4.243959969171112,0.007809730700179532
558.0,4.24746871324,0.007795752688172042
559.0,4.250991130502222,0.007781824686940966
560.0,4.254304716944445,0.007767946428571428
561.0,4.256695229170001,0.007754117647058824
562.0,4.259094956248889,0.007740338078291814
563.0,4.261503898284444,0.007726607460035523
564.0,4.26392205538,0.007712925531914893
565.0,4.266349427638889,0.007699292035398229
566.0,4.268786015164444,0.0076857067137809185
567.0,4.27123181806,0.007672169312169312
568.0,4.273686836428889,0.0076586795774647885
569.0,4.2761510703744445,0.0076452372583479785
570.0,4.27862452,0.0076318421052631565
571.0,4.281107185408889,0.0076184938704028015
572.0,4.283599066704444,0.007605192307692307
573.0,4.28610016399,0.007591937172774869
574.0,4.288610477368889,0.007578728222996515
575.0,4.291130006944444,0.007565565217391304
576.0,4.293658752820001,0.0075524479166666665
577.0,4.296196715098889,0.007539376083188907
578.0,4.298743893884445,0.0075263494809688575
579.0,4.30130028928,0.007513367875647667
580.0,4.303865901388889,0.007500431034482759
581.0,4.306440730314445,0.007487538726333906
582.0,4.309024776159999,0.007474690721649485
583.0,4.311618039028889,0.00746188679245283
584.0,4.314220519024445,0.007449126712328766
585.0,4.31683221625,0.007436410256410256
586.0,4.319453130808889,0.007423737201365186
587.0,4.322083262804445,0.007411107325383305
588.0,4.3247226123399996,0.007398520408163265
589.0,4.327371179518889,0.007385976230899829
590.0,4.330028964444445,0.007373474576271186
591.0,4.332695967219999,0.007361015228426395
592.0,4.33537218794889,0.007348597972972973
593.0,4.338057626734445,0.007336222596964586
594.0,4.34075228368,0.0073238888888888885
595.0,4.343456158888889,0.007311596638655462
596.0,4.3461692524644455,0.0072993456375838916
597.0,4.34889156451,0.007287135678391959
598.0,4.351623095128889,0.007274966555183946
599.0,4.354363844424444,0.0072628380634390645
600.0,4.3571138125,0.007250749999999999
601.0,4.358981362536667,0.007238702163061564
602.0,4.360855157693333,0.007226694352159468
603.0,4.36273519804,0.007214726368159203
604.0,4.364621483646667,0.0072027980132450325
605.0,4.366514014583334,0.00719090909090909
606.0,4.36841279092,0.007179059405940593
607.0,4.370317812726666,0.0071672487644151555
608.0,4.372229080073334,0.0071554769736842105
609.0,4.37414659303,0.007143743842364532
610.0,4.376070351666667,0.007132049180327868
611.0,4.378000356053334,0.007120392798690671
612.0,4.37993660626,0.00710877450980392
613.0,4.381879102356667,0.007097194127243067
614.0,4.383827844413334,0.007085651465798045
615.0,4.3857828325,0.007074146341463415
616.0,4.3877440666866665,0.0070626785714285704
617.0,4.389711547043333,0.00705124797406807
618.0,4.39168527364,0.0070398543689320385
619.0,4.393665246546666,0.007028497576736671
620.0,4.395651465833334,0.0070171774193548385
621.0,4.39764393157,0.007005893719806763
622.0,4.399642643826667,0.006994646302250804
623.0,4.401647602673334,0.006983434991974317
624.0,4.403658808180001,0.0069722596153846145
625.0,4.405676260416667,0.0069611199999999995
626.0,4.407699959453334,0.006950015974440894
627.0,4.409729905359999,0.006938947368421052
628.0,4.411766098206668,0.006927914012738853
629.0,4.413808538063333,0.00691691573926868
630.0,4.415857225,0.006905952380952381
631.0,4.417912159086667,0.006895023771790807
632.0,4.419973340393334,0.0068841297468354426
633.0,4.4220407689900005,0.006873270142180094
634.0,4.424114444946667,0.0068624447949526815
635.0,4.426194368333333,0.006851653543307086
636.0,4.42769296102,0.006840896226415094
637.0,4.428786787354444,0.006830172684458399
638.0,4.429883886262222,0.006819482758620689
639.0,4.4309842577800005,0.006808826291079812
640.0,4.4320879019444455,0.006798203124999999
641.0,4.433194818792223,0.006787613104524181
642.0,4.434305008360001,0.006777056074766355
643.0,4.435418470684445,0.006766531881804044
644.0,4.4365352058022225,0.006756040372670807
645.0,4.43765521375,0.006745581395348836
646.0,4.4387784945644455,0.00673515479876161
647.0,4.439905048282222,0.006724760432766614
648.0,4.44103487494,0.006714398148148148
649.0,4.442167974574446,0.006704067796610169
650.0,4.443304347222223,0.00669376923076923
651.0,4.44444399292,0.006683502304147465
652.0,4.445586911704446,0.006673266871165643
653.0,4.446733103612223,0.006663062787136294
654.0,4.44788256868,0.00665288990825688
655.0,4.449035306944445,0.006642748091603054
656.0,4.450191318442222,0.006632637195121951
657.0,4.451350603210001,0.0066225570776255694
658.0,4.452513161284445,0.006612507598784194
659.0,4.453678992702223,0.006602488619119878
660.0,4.454848097499999,0.006592499999999999
661.0,4.456020475714445,0.006582541603630861
662.0,4.457196127382222,0.00657261329305136
663.0,4.45837505254,0.006562714932126696
664.0,4.459557251224444,0.006552846385542168
665.0,4.460742723472222,0.006543007518796992
666.0,4.4619314693200005,0.006533198198198197
667.0,4.463123488804444,0.006523418290854573
668.0,4.464067102157777,0.006513667664670658
669.0,4.46482819471,0.006503946188340807
670.0,4.465591370555556,0.006494253731343283
671.0,4.466356629717778,0.006484590163934425
672.0,4.46712397222,0.006474955357142857
673.0,4.467893398085556,0.006465349182763744
674.0,4.468664907337779,0.006455771513353116
675.0,4.469438500000001,0.006446222222222221
676.0,4.470214176095556,0.006436701183431952
677.0,4.470991935647778,0.006427208271787296
678.0,4.471771778680001,0.0064177433628318575
679.0,4.472553705215556,0.006408306332842415
680.0,4.473337715277778,0.006398897058823528
681.0,4.474123808890001,0.006389515418502203
682.0,4.474911986075556,0.00638016129032258
683.0,4.475702246857779,0.006370834553440703
684.0,4.47649459126,0.006361535087719298
685.0,4.477289019305555,0.006352262773722627
686.0,4.478085531017777,0.00634301749271137
687.0,4.478884126419999,0.006333799126637554
688.0,4.479684805535555,0.006324607558139535
689.0,4.480487568387778,0.00631544267053701
690.0,4.481292415,0.006306304347826087
691.0,4.4820993453955555,0.006297192474674384
692.0,4.482908359597778,0.006288106936416184
693.0,4.48371945763,0.006279047619047619
694.0,4.484532639515555,0.006270014409221901
695.0,4.485347905277777,0.006261007194244605
696.0,4.4861652549399995,0.006252025862068965
697.0,4.486871450000001,0.006243070301291248
698.0,4.486867049999999,0.006234140401146131
699.0,4.486862650000001,0.006225236051502145
700.0,4.486858249999999,0.006216357142857142
701.0,4.486853849999999,0.0062075035663338085
702.0,4.48684945,0.006198675213675214
703.0,4.4868450499999994,0.0061898719772403975
704.0,4.4868406499999995,0.00618109375
705.0,4.4868362500000005,0.0061723404255319145
706.0,4.48683185,0.006163611898016996
707.0,4.48682745,0.006154908062234794
708.0,4.48682305,0.006146228813559322
709.0,4.48681865,0.006137574047954866
710.0,4.48681425,0.00612894366197183
711.0,4.48680985,0.006120337552742615
712.0,4.48680545,0.006111755617977528
713.0,4.48680105,0.006103197755960728
714.0,4.4867966500000005,0.006094663865546218
715.0,4.486792250000001,0.006086153846153845
716.0,4.48678785,0.006077667597765363
717.0,4.48678345,0.006069205020920502
718.0,4.48677905,0.0060607660167130905
719.0,4.48677465,0.006052350486787204
720.0,4.48677025,0.006043958333333333
721.0,4.48676585,0.006035589459084605
722.0,4.4867614499999995,0.0060272437673130185
723.0,4.4867570500000005,0.006018921161825726
724.0,4.48675265,0.006010621546961325
725.0,4.48674825,0.006002344827586206
726.0,4.48674385,0.005994090909090909
727.0,4.48673945,0.005985859697386519
728.0,4.48673505,0.005977651098901099
729.0,4.48673065,0.005969465020576131
730.0,4.48672625,0.005961301369863014
731.0,4.48672185,0.005953160054719562
732.0,4.4867174499999996,0.005945040983606556
733.0,4.4867130500000005,0.005936944065484311
734.0,4.486708650000001,0.0059288692098092635
735.0,4.48670425,0.005920816326530612
736.0,4.486699850000001,0.0059127853260869554
737.0,4.486695450000001,0.005904776119402985
738.0,4.486691049999999,0.005896788617886178
739.0,4.486686650000001,0.005888822733423544
740.0,4.486682249999999,0.005880878378378378
741.0,4.4866778499999995,0.005872955465587044
742.0,4.4866734500000005,0.005865053908355795
743.0,4.48666905,0.005857173620457604
744.0,4.48666465,0.005849314516129032
745.0,4.486660250000001,0.0058414765100671135
746.0,4.48665585,0.0058336595174262726
747.0,4.48665145,0.005825863453815261
748.0,4.48664705,0.0058180882352941166
749.0,4.48664265,0.005810333778371162
750.0,4.48663825,0.0058026
751.0,4.4866338500000005,0.005794886817576565
752.0,4.486629450000001,0.00578719414893617
753.0,4.486625050000001,0.005779521912350596
754.0,4.48662065,0.005771870026525199
755.0,4.486616250000001,0.005764238410596026
756.0,4.486611849999999,0.005756626984126984
757.0,4.48660745,0.005749035667107001
758.0,4.48660305,0.00574146437994723
759.0,4.4865986499999995,0.00573391304347826
760.0,4.48659425,0.0057263815789473675
761.0,4.4865898500000005,0.005718869908015768
762.0,4.48658545,0.005711377952755905
763.0,4.48658105,0.0057039056356487546
764.0,4.48657665,0.005696452879581151
765.0,4.48657225,0.005689019607843137
766.0,4.48656785,0.005681605744125326
767.0,4.48656345,0.005674211212516296
768.0,4.48655905,0.0056668359375
769.0,4.48655465,0.005659479843953185
770.0,4.4865502500000005,0.005652142857142857
771.0,4.486545850000001,0.005644824902723735
772.0,4.48654145,0.00563752590673575
773.0,4.486537050000001,0.005630245795601552
774.0,4.48653265,0.00562298449612403
775.0,4.48652825,0.0056157419354838705
776.0,4.486523850000001,0.0056085180412371125
777.0,4.486519449999999,0.005601312741312741
778.0,4.4865150499999995,0.005594125964010282
779.0,4.48651065,0.005586957637997432
780.0,4.48650625,0.005579807692307692
781.0,4.48650185,0.0055726760563380275
782.0,4.48649745,0.005565562659846547
783.0,4.48649305,0.0055584674329501906
784.0,4.48648865,0.005551390306122449
785.0,4.48648425,0.005544331210191082
786.0,4.48647985,0.005537290076335877
787.0,4.48647545,0.005530266836086404
