Number of tests,Onwards transmission,Percentage of tests that are positive
290.0,5.024296249999999,0.005
291.0,5.02209625,0.005
292.0,5.0198962499999995,0.005
293.0,5.01769625,0.005
294.0,5.015496250000001,0.005
295.0,5.01329625,0.005
296.0,5.01109625,0.005
297.0,5.00889625,0.005
298.0,5.00669625,0.005
299.0,5.004496250000001,0.005
300.0,5.0022962500000006,0.005
301.0,5.00009625,0.005
302.0,4.99789625,0.005
303.0,4.99569625,0.005
304.0,4.993496250000001,0.005
305.0,4.9912962499999995,0.005
306.0,4.98909625,0.005
307.0,4.986896250000001,0.005
308.0,4.98469625,0.005
309.0,4.9824962500000005,0.005
310.0,4.98029625,0.005
311.0,4.97809625,0.005
312.0,4.975896250000001,0.005
313.0,4.97369625,0.005
314.0,4.9714962499999995,0.005
315.0,4.969296249999999,0.005
316.0,4.96709625,0.005
317.0,4.964896250000001,0.005
318.0,4.96269625,0.005
319.0,4.96049625,0.005
320.0,4.95829625,0.005
321.0,4.95609625,0.005
322.0,4.953896250000001,0.005
323.0,4.95169625,0.005
324.0,4.949496249999999,0.005
325.0,4.94729625,0.005
326.0,4.94509625,0.005
327.0,4.94289625,0.005
328.0,4.94069625,0.005
329.0,4.93849625,0.005
330.0,4.936296250000001,0.005
331.0,4.93409625,0.005
332.0,4.93189625,0.005
333.0,4.92969625,0.005
334.0,4.927496250000001,0.005
335.0,4.925296250000001,0.005
336.0,4.9230962499999995,0.005
337.0,4.92089625,0.005
338.0,4.91869625,0.005
339.0,4.91649625,0.005
340.0,4.9142962500000005,0.005
341.0,4.912096249999999,0.005
342.0,4.90989625,0.005
343.0,4.90769625,0.005
344.0,4.905496250000001,0.005
345.0,4.90329625,0.005
346.0,4.901096249999999,0.005
347.0,4.89889625,0.005
348.0,4.896696250000001,0.005
349.0,4.8944962499999995,0.005
350.0,4.89229625,0.005
351.0,4.89009625,0.005
352.0,4.887896250000001,0.005
353.0,4.8856962500000005,0.005
354.0,4.88349625,0.005
355.0,4.88129625,0.005
356.0,4.87909625,0.005
357.0,4.876896250000001,0.005
358.0,4.874696250000001,0.005
359.0,4.872496249999999,0.005
360.0,4.87029625,0.005
361.0,4.86809625,0.005
362.0,4.8658962500000005,0.005
363.0,4.86369625,0.005
364.0,4.861496249999999,0.005
365.0,4.85929625,0.005
366.0,4.85709625,0.005
367.0,4.85489625,0.005
368.0,4.852696250000001,0.005
369.0,4.850496249999999,0.005
370.0,4.84829625,0.005
371.0,4.84609625,0.005
372.0,4.84389625,0.005
373.0,4.84169625,0.005
374.0,4.83949625,0.005
375.0,4.8372962500000005,0.005
376.0,4.83509625,0.005
377.0,4.83289625,0.005
378.0,4.830696250000001,0.005
379.0,4.82849625,0.005
380.0,4.82629625,0.005
381.0,4.82409625,0.005
382.0,4.82189625,0.005
383.0,4.81969625,0.005
384.0,4.81749625,0.005
385.0,4.81529625,0.005
386.0,4.813096250000001,0.005
387.0,4.81089625,0.005
388.0,4.808696250000001,0.005
389.0,4.8064962499999995,0.005
390.0,4.80429625,0.005
391.0,4.802096250000001,0.005
392.0,4.79989625,0.005
393.0,4.7976962499999996,0.005
394.0,4.79549625,0.005
395.0,4.79329625,0.005
396.0,4.791096250000001,0.005
397.0,4.7888962500000005,0.005
398.0,4.78669625,0.005
399.0,4.78449625,0.005
400.0,4.78229625,0.005
401.0,4.780096250000001,0.005
402.0,4.7778962499999995,0.005000000000000001
403.0,4.77569625,0.005
404.0,4.77349625,0.005
405.0,4.77129625,0.005
406.0,4.7690962500000005,0.005000000000000001
407.0,4.76689625,0.005
408.0,4.76469625,0.005
409.0,4.76249625,0.005
410.0,4.76029625,0.004999999999999999
411.0,4.75809625,0.005
412.0,4.755896249999999,0.005
413.0,4.75369625,0.005
414.0,4.751496250000001,0.004999999999999999
415.0,4.7492962499999996,0.005
416.0,4.74709625,0.005
417.0,4.74489625,0.005
418.0,4.74269625,0.004999999999999999
419.0,4.7404962500000005,0.005
420.0,4.73829625,0.005
421.0,4.73609625,0.005
422.0,4.733896250000001,0.005
423.0,4.73169625,0.005
424.0,4.72949625,0.005
425.0,4.72729625,0.005
426.0,4.72509625,0.005
427.0,4.72289625,0.005000000000000001
428.0,4.72069625,0.005
429.0,4.71849625,0.005
430.0,4.71629625,0.005
431.0,4.714096250000001,0.005000000000000001
432.0,4.711896250000001,0.005
433.0,4.7096962499999995,0.005
434.0,4.70749625,0.005
435.0,4.70529625,0.005000000000000001
436.0,4.70309625,0.005
437.0,4.7008962499999996,0.005
438.0,4.698696249999999,0.005
439.0,4.69649625,0.004999999999999999
440.0,4.69429625,0.005
441.0,4.6920962500000005,0.005
442.0,4.68989625,0.005
443.0,4.68769625,0.005
444.0,4.68549625,0.005
445.0,4.683296250000001,0.005
446.0,4.6810962499999995,0.005
447.0,4.67889625,0.005
448.0,4.67669625,0.005
449.0,4.67449625,0.005
450.0,4.6722962500000005,0.005
451.0,4.6705362500000005,0.005033259423503326
452.0,4.6687762500000005,0.005066371681415929
453.0,4.6670162500000005,0.005099337748344371
454.0,4.6652562500000005,0.00513215859030837
455.0,4.663496250000001,0.005164835164835165
456.0,4.661736250000001,0.005197368421052632
457.0,4.659976250000001,0.005229759299781182
458.0,4.658216250000001,0.005262008733624454
459.0,4.65645625,0.005294117647058824
460.0,4.654696250000001,0.005326086956521739
461.0,4.65293625,0.005357917570498916
462.0,4.651176250000001,0.00538961038961039
463.0,4.64941625,0.005421166306695464
464.0,4.647656250000001,0.0054525862068965526
465.0,4.64589625,0.005483870967741935
466.0,4.644136250000001,0.005515021459227468
467.0,4.64237625,0.005546038543897216
468.0,4.640616250000001,0.0055769230769230765
469.0,4.63885625,0.005607675906183368
470.0,4.637096249999999,0.005638297872340425
471.0,4.63533625,0.005668789808917198
472.0,4.633576249999999,0.005699152542372881
473.0,4.63181625,0.00572938689217759
474.0,4.63005625,0.005759493670886076
475.0,4.628296250000001,0.005789473684210527
476.0,4.62653625,0.005819327731092437
477.0,4.62477625,0.005849056603773585
478.0,4.62301625,0.005878661087866109
479.0,4.62125625,0.005908141962421712
480.0,4.61949625,0.0059375
481.0,4.61773625,0.005966735966735967
482.0,4.61597625,0.005995850622406639
483.0,4.61421625,0.0060248447204968945
484.0,4.61245625,0.006053719008264463
485.0,4.61069625,0.006082474226804124
486.0,4.60893625,0.0061111111111111106
487.0,4.60717625,0.006139630390143738
488.0,4.60541625,0.006168032786885246
489.0,4.60365625,0.006196319018404908
490.0,4.60189625,0.006224489795918367
491.0,4.60013625,0.006252545824847251
492.0,4.598376250000001,0.006280487804878048
493.0,4.59661625,0.006308316430020284
494.0,4.594856250000001,0.0063360323886639675
495.0,4.59309625,0.006363636363636364
496.0,4.5913362499999995,0.006391129032258064
497.0,4.58957625,0.00641851106639839
498.0,4.5878162499999995,0.006445783132530121
499.0,4.58605625,0.006472945891783567
500.0,4.5842962499999995,0.0065
501.0,4.58253625,0.006526946107784431
502.0,4.5807762499999995,0.006553784860557769
503.0,4.5790162500000005,0.00658051689860835
504.0,4.5772562500000005,0.0066071428571428574
505.0,4.5754962500000005,0.0066336633663366335
506.0,4.5737362500000005,0.0066600790513833994
507.0,4.5719762500000005,0.006686390532544379
508.0,4.5702162500000005,0.006712598425196851
509.0,4.5684562500000006,0.006738703339882121
510.0,4.566696250000001,0.006764705882352942
511.0,4.564936250000001,0.006790606653620352
512.0,4.563176250000001,0.00681640625
513.0,4.561416250000001,0.006842105263157894
514.0,4.55965625,0.006867704280155642
515.0,4.55789625,0.006893203883495146
516.0,4.55613625,0.006918604651162791
517.0,4.55437625,0.006943907156673114
518.0,4.55261625,0.0069691119691119695
519.0,4.550856250000001,0.006994219653179191
520.0,4.54909625,0.00701923076923077
521.0,4.547336250000001,0.007044145873320537
522.0,4.54557625,0.007068965517241379
523.0,4.543816250000001,0.007093690248565965
524.0,4.54205625,0.007118320610687023
525.0,4.540296250000001,0.007142857142857143
526.0,4.53853625,0.007167300380228137
527.0,4.536776250000001,0.007191650853889943
528.0,4.53501625,0.007215909090909091
529.0,4.533256250000001,0.00724007561436673
530.0,4.53149625,0.007264150943396226
531.0,4.529736250000001,0.0072881355932203394
532.0,4.52797625,0.00731203007518797
533.0,4.52621625,0.007335834896810507
534.0,4.52445625,0.007359550561797753
535.0,4.52269625,0.007383177570093458
536.0,4.52093625,0.007406716417910447
537.0,4.51917625,0.007430167597765364
538.0,4.51741625,0.007453531598513011
539.0,4.51565625,0.007476808905380335
540.0,4.51389625,0.0075
541.0,4.51213625,0.007523105360443623
542.0,4.51037625,0.0075461254612546125
543.0,4.50861625,0.007569060773480664
544.0,4.50685625,0.007591911764705882
545.0,4.505096249999999,0.007614678899082569
546.0,4.50333625,0.0076373626373626375
547.0,4.501576249999999,0.007659963436928701
548.0,4.49981625,0.007682481751824817
549.0,4.498056249999999,0.007704918032786886
550.0,4.49629625,0.007727272727272728
551.0,4.4945362499999995,0.007749546279491832
552.0,4.49277625,0.0077717391304347825
553.0,4.4910162499999995,0.007793851717902351
554.0,4.48925625,0.007815884476534297
555.0,4.4874962499999995,0.007837837837837838
556.0,4.4874918500000005,0.007823758992805754
557.0,4.48748745,0.007809730700179532
558.0,4.48748305,0.007795752688172042
559.0,4.48747865,0.007781824686940966
560.0,4.48747425,0.007767946428571428
561.0,4.48746985,0.007754117647058824
562.0,4.48746545,0.007740338078291814
563.0,4.48746105,0.007726607460035523
564.0,4.48745665,0.007712925531914893
565.0,4.4874522500000005,0.007699292035398229
566.0,4.487447850000001,0.0076857067137809185
567.0,4.48744345,0.007672169312169312
568.0,4.48743905,0.0076586795774647885
569.0,4.48743465,0.0076452372583479785
570.0,4.487430249999999,0.0076318421052631565
571.0,4.48742585,0.0076184938704028015
572.0,4.48742145,0.007605192307692307
573.0,4.4874170499999995,0.007591937172774869
574.0,4.4874126500000004,0.007578728222996515
575.0,4.48740825,0.007565565217391304
576.0,4.48740385,0.0075524479166666665
577.0,4.48739945,0.007539376083188907
578.0,4.48739505,0.0075263494809688575
579.0,4.48739065,0.007513367875647667
580.0,4.48738625,0.007500431034482759
581.0,4.48738185,0.007487538726333906
582.0,4.48737745,0.007474690721649485
583.0,4.4873730499999995,0.00746188679245283
584.0,4.4873686500000005,0.007449126712328766
585.0,4.487364250000001,0.007436410256410256
586.0,4.48735985,0.007423737201365186
587.0,4.487355450000001,0.007411107325383305
588.0,4.487351050000001,0.007398520408163265
589.0,4.48734665,0.007385976230899829
590.0,4.487342250000001,0.007373474576271186
591.0,4.487337849999999,0.007361015228426395
592.0,4.4873334499999995,0.007348597972972973
593.0,4.4873290500000005,0.007336222596964586
594.0,4.48732465,0.0073238888888888885
595.0,4.48732025,0.007311596638655462
596.0,4.48731585,0.0072993456375838916
597.0,4.48731145,0.007287135678391959
598.0,4.48730705,0.007274966555183946
599.0,4.48730265,0.0072628380634390645
600.0,4.48729825,0.007250749999999999
601.0,4.48729385,0.007238702163061564
602.0,4.4872894500000005,0.007226694352159468
603.0,4.4872850500000006,0.007214726368159203
604.0,4.487280650000001,0.0072027980132450325
605.0,4.48727625,0.00719090909090909
606.0,4.487271850000001,0.007179059405940593
607.0,4.487267449999999,0.0071672487644151555
608.0,4.487263049999999,0.0071554769736842105
609.0,4.48725865,0.007143743842364532
610.0,4.4872542499999994,0.007132049180327868
611.0,4.4872498499999995,0.007120392798690671
612.0,4.4872454500000005,0.00710877450980392
613.0,4.48724105,0.007097194127243067
614.0,4.48723665,0.007085651465798045
615.0,4.48723225,0.007074146341463415
616.0,4.48722785,0.0070626785714285704
617.0,4.48722345,0.00705124797406807
618.0,4.48721905,0.0070398543689320385
619.0,4.48721465,0.007028497576736671
620.0,4.48721025,0.0070171774193548385
621.0,4.4872058500000005,0.007005893719806763
622.0,4.487201450000001,0.006994646302250804
623.0,4.48719705,0.006983434991974317
624.0,4.487192650000001,0.0069722596153846145
625.0,4.48718825,0.0069611199999999995
626.0,4.48718385,0.006950015974440894
627.0,4.48717945,0.006938947368421052
628.0,4.48717505,0.006927914012738853
629.0,4.4871706499999995,0.00691691573926868
630.0,4.4871662500000005,0.006905952380952381
631.0,4.48716185,0.006895023771790807
632.0,4.48715745,0.0068841297468354426
633.0,4.48715305,0.006873270142180094
634.0,4.48714865,0.0068624447949526815
635.0,4.48714425,0.006851653543307086
636.0,4.48713985,0.006840896226415094
637.0,4.48713545,0.006830172684458399
638.0,4.48713105,0.006819482758620689
639.0,4.4871266499999996,0.006808826291079812
640.0,4.4871222500000005,0.006798203124999999
641.0,4.487117850000001,0.006787613104524181
642.0,4.48711345,0.006777056074766355
643.0,4.487109050000001,0.006766531881804044
644.0,4.487104650000001,0.006756040372670807
645.0,4.487100249999999,0.006745581395348836
646.0,4.487095850000001,0.00673515479876161
647.0,4.487091449999999,0.006724760432766614
648.0,4.4870870499999995,0.006714398148148148
649.0,4.4870826500000005,0.006704067796610169
650.0,4.48707825,0.00669376923076923
651.0,4.48707385,0.006683502304147465
652.0,4.487069450000001,0.006673266871165643
653.0,4.48706505,0.006663062787136294
654.0,4.48706065,0.00665288990825688
655.0,4.48705625,0.006642748091603054
656.0,4.48705185,0.006632637195121951
657.0,4.48704745,0.0066225570776255694
658.0,4.4870430500000005,0.006612507598784194
659.0,4.487038650000001,0.006602488619119878
660.0,4.48703425,0.006592499999999999
661.0,4.48702985,0.006582541603630861
662.0,4.48702545,0.00657261329305136
663.0,4.487021049999999,0.006562714932126696
664.0,4.48701665,0.006552846385542168
665.0,4.48701225,0.006543007518796992
666.0,4.4870078499999995,0.006533198198198197
667.0,4.48700345,0.006523418290854573
668.0,4.48699905,0.006513667664670658
669.0,4.48699465,0.006503946188340807
670.0,4.48699025,0.006494253731343283
671.0,4.48698585,0.006484590163934425
672.0,4.48698145,0.006474955357142857
673.0,4.48697705,0.006465349182763744
674.0,4.48697265,0.006455771513353116
675.0,4.48696825,0.006446222222222221
676.0,4.4869638499999995,0.006436701183431952
677.0,4.4869594500000005,0.006427208271787296
678.0,4.486955050000001,0.0064177433628318575
679.0,4.48695065,0.006408306332842415
680.0,4.486946250000001,0.006398897058823528
681.0,4.486941850000001,0.006389515418502203
682.0,4.48693745,0.00638016129032258
683.0,4.486933050000001,0.006370834553440703
684.0,4.486928649999999,0.006361535087719298
685.0,4.4869242499999995,0.006352262773722627
686.0,4.48691985,0.00634301749271137
687.0,4.48691545,0.006333799126637554
688.0,4.48691105,0.006324607558139535
689.0,4.48690665,0.00631544267053701
690.0,4.48690225,0.006306304347826087
691.0,4.48689785,0.006297192474674384
692.0,4.48689345,0.006288106936416184
693.0,4.48688905,0.006279047619047619
694.0,4.48688465,0.006270014409221901
695.0,4.4868802500000005,0.006261007194244605
696.0,4.4868758500000006,0.006252025862068965
697.0,4.486871450000001,0.006243070301291248
698.0,4.486867049999999,0.006234140401146131
699.0,4.486862650000001,0.006225236051502145
700.0,4.486858249999999,0.006216357142857142
701.0,4.486853849999999,0.0062075035663338085
702.0,4.48684945,0.006198675213675214
703.0,4.4868450499999994,0.0061898719772403975
704.0,4.4868406499999995,0.00618109375
705.0,4.4868362500000005,0.0061723404255319145
706.0,4.48683185,0.006163611898016996
707.0,4.48682745,0.006154908062234794
708.0,4.48682305,0.006146228813559322
709.0,4.48681865,0.006137574047954866
710.0,4.48681425,0.00612894366197183
711.0,4.48680985,0.006120337552742615
712.0,4.48680545,0.006111755617977528
713.0,4.48680105,0.006103197755960728
714.0,4.4867966500000005,0.006094663865546218
715.0,4.486792250000001,0.006086153846153845
716.0,4.48678785,0.006077667597765363
717.0,4.48678345,0.006069205020920502
718.0,4.48677905,0.0060607660167130905
719.0,4.48677465,0.006052350486787204
720.0,4.48677025,0.006043958333333333
721.0,4.48676585,0.006035589459084605
722.0,4.4867614499999995,0.0060272437673130185
723.0,4.4867570500000005,0.006018921161825726
724.0,4.48675265,0.006010621546961325
725.0,4.48674825,0.006002344827586206
726.0,4.48674385,0.005994090909090909
727.0,4.48673945,0.005985859697386519
728.0,4.48673505,0.005977651098901099
729.0,4.48673065,0.005969465020576131
730.0,4.48672625,0.005961301369863014
731.0,4.48672185,0.005953160054719562
732.0,4.4867174499999996,0.005945040983606556
733.0,4.4867130500000005,0.005936944065484311
734.0,4.486708650000001,0.0059288692098092635
735.0,4.48670425,0.005920816326530612
736.0,4.486699850000001,0.0059127853260869554
737.0,4.486695450000001,0.005904776119402985
738.0,4.486691049999999,0.005896788617886178
739.0,4.486686650000001,0.005888822733423544
740.0,4.486682249999999,0.005880878378378378
741.0,4.4866778499999995,0.005872955465587044
742.0,4.4866734500000005,0.005865053908355795
743.0,4.48666905,0.005857173620457604
744.0,4.48666465,0.005849314516129032
745.0,4.486660250000001,0.0058414765100671135
746.0,4.48665585,0.0058336595174262726
747.0,4.48665145,0.005825863453815261
748.0,4.48664705,0.0058180882352941166
749.0,4.48664265,0.005810333778371162
750.0,4.48663825,0.0058026
751.0,4.4866338500000005,0.005794886817576565
752.0,4.486629450000001,0.00578719414893617
753.0,4.486625050000001,0.005779521912350596
754.0,4.48662065,0.005771870026525199
755.0,4.486616250000001,0.005764238410596026
756.0,4.486611849999999,0.005756626984126984
757.0,4.48660745,0.005749035667107001
758.0,4.48660305,0.00574146437994723
759.0,4.4865986499999995,0.00573391304347826
760.0,4.48659425,0.0057263815789473675
761.0,4.4865898500000005,0.005718869908015768
762.0,4.48658545,0.005711377952755905
763.0,4.48658105,0.0057039056356487546
764.0,4.48657665,0.005696452879581151
765.0,4.48657225,0.005689019607843137
766.0,4.48656785,0.005681605744125326
767.0,4.48656345,0.005674211212516296
768.0,4.48655905,0.0056668359375
769.0,4.48655465,0.005659479843953185
770.0,4.4865502500000005,0.005652142857142857
771.0,4.486545850000001,0.005644824902723735
772.0,4.48654145,0.00563752590673575
773.0,4.486537050000001,0.005630245795601552
774.0,4.48653265,0.00562298449612403
775.0,4.48652825,0.0056157419354838705
776.0,4.486523850000001,0.0056085180412371125
777.0,4.486519449999999,0.005601312741312741
778.0,4.4865150499999995,0.005594125964010282
779.0,4.48651065,0.005586957637997432
780.0,4.48650625,0.005579807692307692
781.0,4.48650185,0.0055726760563380275
782.0,4.48649745,0.005565562659846547
783.0,4.48649305,0.0055584674329501906
784.0,4.48648865,0.005551390306122449
785.0,4.48648425,0.005544331210191082
786.0,4.48647985,0.005537290076335877
787.0,4.48647545,0.005530266836086404
788.0,4.4864710500000005,0.0055232614213197966
789.0,4.4864666500000006,0.005516273764258555
790.0,4.486462250000001,0.005509303797468354
791.0,4.48645785,0.005502351453855879
792.0,4.486453450000001,0.005495416666666666
793.0,4.486449049999999,0.0054884993694829754
794.0,4.486444649999999,0.005481599496221662
795.0,4.48644025,0.005474716981132075
796.0,4.4864358499999994,0.00546785175879397
797.0,4.4864314499999995,0.005461003764115432
798.0,4.4864270500000005,0.005454172932330827
799.0,4.48642265,0.005447359198998748
800.0,4.48641825,0.005440562499999999
801.0,4.48641385,0.00543378277153558
802.0,4.48640945,0.005427019950124687
